campaign_id,campaign_name,industry,sender,receiver,month,step_id,step_order,subject,sent,leads_contacted,unique_replies,unique_opens,interested,bounced,unsubscribed
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,242,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,243,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,244,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,245,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,246,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,239,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1081,1081,2,0,0,28,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,240,0,for {FIRST_NAME},1115,1115,3,0,0,40,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,241,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1088,1088,1,0,0,1,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,242,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1028,1028,2,0,0,2,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,243,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},989,989,0,0,0,3,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,244,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1017,1017,0,0,0,1,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,245,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},919,919,3,0,0,1,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-04,246,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},895,895,1,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-03,262,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-03,263,0,for {FIRST_NAME},0,0,0,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-03,264,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-03,265,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-03,268,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-03,269,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-04,262,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4302,4302,21,0,1,27,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-04,263,0,for {FIRST_NAME},4314,4314,87,0,7,31,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-04,264,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4163,4163,23,0,3,8,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-04,265,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4198,4198,22,0,1,4,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-04,268,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4125,4125,21,0,0,5,0
42,BCS - Google → Google (15_04),BCS,Google,Google,2026-04,269,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4110,4110,13,0,1,2,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-03,286,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-03,287,0,for {FIRST_NAME},0,0,0,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-03,288,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-03,289,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-03,292,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-03,293,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-04,286,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},961,961,0,0,0,2,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-04,287,0,for {FIRST_NAME},1016,1016,2,0,0,2,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-04,288,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},744,744,0,0,0,1,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-04,289,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},777,777,0,0,0,1,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-04,292,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},444,444,1,0,0,0,0
45,BCS - Microsoft → Proofpoint (15_04),BCS,Microsoft,Proofpoint,2026-04,293,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},466,466,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,223,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,224,0,for {FIRST_NAME},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,225,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,226,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,227,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,228,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,229,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-03,230,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,223,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5909,5909,120,0,6,469,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,224,0,for {FIRST_NAME},6043,6043,126,0,5,557,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,225,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5241,5240,48,0,4,42,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,226,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5476,5476,30,0,0,76,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,227,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5238,5238,43,0,2,30,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,228,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5208,5208,46,0,1,20,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,229,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5228,5228,51,0,2,20,0
35,Truck Transportation - Google → Custom+Misc (09_04),Truck Transportation,Google,Custom+Misc,2026-04,230,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4983,4983,29,0,0,30,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,190,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},3606,3606,37,0,1,474,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,191,0,for {FIRST_NAME},3702,3702,66,0,3,557,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,192,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1691,1691,17,0,3,5,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,193,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1700,1700,9,0,1,10,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,194,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1314,1314,9,0,0,4,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,195,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1315,1315,5,0,0,6,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,196,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-03,197,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,190,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},22802,22801,297,0,34,2408,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,191,0,for {FIRST_NAME},22851,22851,417,0,40,2527,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,192,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},22063,22063,201,0,46,355,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,193,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},21610,21609,143,0,15,376,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,194,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},21582,21582,145,0,21,110,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,195,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},21876,21875,130,0,12,148,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,196,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},22838,22837,177,0,16,82,0
30,IT And Consulting - Google → Custom+Misc (27_03),IT & Consulting,Google,Custom+Misc,2026-04,197,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},22679,22679,133,0,17,110,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,231,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,232,0,for {FIRST_NAME},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,233,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,234,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,235,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,236,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,237,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-03,238,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,231,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},7623,7623,21,0,2,352,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,232,0,for {FIRST_NAME},7598,7598,23,0,0,390,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,233,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},6642,6642,17,0,1,21,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,234,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},6659,6659,15,0,1,24,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,235,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5511,5511,14,0,2,11,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,236,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},5420,5420,8,0,1,15,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,237,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2832,2832,7,0,0,3,0
36,Truck Transportation - Microsoft → Outlook (09_04),Truck Transportation,Microsoft,Outlook,2026-04,238,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2834,2834,4,0,0,4,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,215,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,216,0,for {FIRST_NAME},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,217,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,218,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,219,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,220,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,221,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-03,222,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,215,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},3046,3046,37,0,2,56,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,216,0,for {FIRST_NAME},3015,3015,79,0,6,41,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,217,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2942,2942,20,0,2,6,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,218,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2928,2928,24,0,1,12,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,219,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2859,2859,19,0,1,6,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,220,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2941,2941,31,0,2,5,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,221,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2814,2814,27,0,3,14,0
34,Truck Transportation - Google → Google (09_04),Truck Transportation,Google,Google,2026-04,222,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2881,2881,20,0,2,2,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,206,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},644,644,1,0,0,1,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,207,0,for {FIRST_NAME},617,617,0,0,0,2,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,208,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},357,357,0,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,209,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},359,359,0,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,210,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},348,348,0,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,211,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},355,355,0,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,212,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-03,213,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,206,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1483,1483,3,0,1,4,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,207,0,for {FIRST_NAME},1530,1530,5,0,1,8,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,208,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1764,1764,1,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,209,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1742,1742,0,0,0,3,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,210,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1533,1533,1,0,0,1,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,211,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1513,1513,1,0,0,1,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,212,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1699,1699,2,0,0,0,0
32,IT And Consulting - Microsoft → Proofpoint (27_03),IT & Consulting,Microsoft,Proofpoint,2026-04,213,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1659,1659,0,0,0,4,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,182,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2651,2651,30,0,1,15,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,183,0,for {FIRST_NAME},2540,2540,57,0,6,13,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,184,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1902,1902,10,0,1,0,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,185,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1883,1883,12,0,1,2,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,186,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},738,738,2,0,0,0,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,187,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},715,715,3,0,1,0,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,188,4,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-03,189,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-04,182,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},10633,10633,127,0,12,122,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-04,183,0,for {FIRST_NAME},10450,10450,273,0,43,93,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-04,184,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},10872,10872,84,0,14,28,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-04,185,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},10921,10921,91,0,17,21,0
29,IT And Consulting - Google → Google (27_03),IT & Consulting,Google,Google,2026-04,186,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},11944,11944,89,0,23,14,0
